date,sig,city,temp_type,ticker,bet,line,first_seen_est,last_seen_est,end_seen_est,duration_seconds,scan_count,max_edge_pct,last_edge_pct,close_reason
2026-03-07,2026-03-07|KXHIGHPHIL-26MAR07-T54|BUY YES,Philadelphia,high,KXHIGHPHIL-26MAR07-T54,BUY YES,53F or below,2026-03-07 10:15:00 AM EST,2026-03-07 10:15:00 AM EST,2026-03-07 10:23:28 AM EST,0,1,55.7,55.7,edge_dropped_or_filtered
2026-03-07,2026-03-07|KXHIGHTATL-26MAR07-B81.5|BUY NO,Atlanta,high,KXHIGHTATL-26MAR07-B81.5,BUY NO,81F to 82F,2026-03-07 10:23:28 AM EST,2026-03-07 10:23:28 AM EST,2026-03-07 10:27:16 AM EST,0,1,23.9,23.9,edge_dropped_or_filtered
2026-03-07,2026-03-07|KXHIGHTSEA-26MAR07-B55.5|BUY NO,Seattle,high,KXHIGHTSEA-26MAR07-B55.5,BUY NO,55F to 56F,2026-03-07 09:50:21 AM EST,2026-03-07 10:27:16 AM EST,2026-03-07 10:32:35 AM EST,2215,10,22.88,20.5,edge_dropped_or_filtered
2026-03-07,2026-03-07|KXHIGHMIA-26MAR07-B84.5|BUY NO,Miami,high,KXHIGHMIA-26MAR07-B84.5,BUY NO,84F to 85F,2026-03-07 10:15:00 AM EST,2026-03-07 10:27:16 AM EST,2026-03-07 10:32:35 AM EST,736,3,30.36,27.36,edge_dropped_or_filtered
2026-03-07,2026-03-07|KXHIGHLAX-26MAR07-B78.5|BUY NO,Los Angeles,high,KXHIGHLAX-26MAR07-B78.5,BUY NO,78F to 79F,2026-03-07 10:23:28 AM EST,2026-03-07 10:27:16 AM EST,2026-03-07 10:32:35 AM EST,227,2,22.79,22.79,edge_dropped_or_filtered
2026-03-07,2026-03-07|KXHIGHPHIL-26MAR07-T54|BUY YES,Philadelphia,high,KXHIGHPHIL-26MAR07-T54,BUY YES,53F or below,2026-03-07 10:27:16 AM EST,2026-03-07 10:27:16 AM EST,2026-03-07 10:32:35 AM EST,0,1,52.97,52.97,edge_dropped_or_filtered
2026-03-07,2026-03-07|KXHIGHNY-26MAR07-B50.5|BUY NO,New York City,high,KXHIGHNY-26MAR07-B50.5,BUY NO,50F to 51F,2026-03-07 10:05:11 AM EST,2026-03-07 10:32:35 AM EST,2026-03-07 10:37:14 AM EST,1644,6,22.08,21.54,edge_dropped_or_filtered
2026-03-07,2026-03-07|KXHIGHDEN-26MAR07-T48|BUY YES,Denver,high,KXHIGHDEN-26MAR07-T48,BUY YES,47F or below,2026-03-07 10:32:35 AM EST,2026-03-07 10:32:35 AM EST,2026-03-07 10:37:14 AM EST,0,1,24.9,24.9,edge_dropped_or_filtered
2026-03-07,2026-03-07|KXHIGHTPHX-26MAR07-B79.5|BUY NO,Phoenix,high,KXHIGHTPHX-26MAR07-B79.5,BUY NO,79F to 80F,2026-03-07 10:23:28 AM EST,2026-03-07 10:37:14 AM EST,2026-03-07 10:46:18 AM EST,825,4,22.18,21.18,edge_dropped_or_filtered
2026-03-07,2026-03-07|KXHIGHTHOU-26MAR07-B83.5|BUY NO,Houston,high,KXHIGHTHOU-26MAR07-B83.5,BUY NO,83F to 84F,2026-03-07 10:32:35 AM EST,2026-03-07 10:37:14 AM EST,2026-03-07 10:46:18 AM EST,279,2,20.1,20.1,edge_dropped_or_filtered
2026-03-07,2026-03-07|KXHIGHPHIL-26MAR07-T54|BUY YES,Philadelphia,high,KXHIGHPHIL-26MAR07-T54,BUY YES,53F or below,2026-03-07 10:37:14 AM EST,2026-03-07 10:37:14 AM EST,2026-03-07 10:46:18 AM EST,0,1,56.97,56.97,edge_dropped_or_filtered
2026-03-07,2026-03-07|KXHIGHTBOS-26MAR07-B45.5|BUY NO,Boston,high,KXHIGHTBOS-26MAR07-B45.5,BUY NO,45F to 46F,2026-03-07 09:50:21 AM EST,2026-03-07 10:46:18 AM EST,2026-03-07 10:50:00 AM EST,3357,13,23.55,20.44,edge_dropped_or_filtered
2026-03-07,2026-03-07|KXHIGHAUS-26MAR07-B78.5|BUY NO,Austin,high,KXHIGHAUS-26MAR07-B78.5,BUY NO,78F to 79F,2026-03-07 10:37:14 AM EST,2026-03-07 10:46:18 AM EST,2026-03-07 10:50:00 AM EST,544,2,26.53,26.53,edge_dropped_or_filtered
2026-03-07,2026-03-07|KXHIGHLAX-26MAR07-B78.5|BUY NO,Los Angeles,high,KXHIGHLAX-26MAR07-B78.5,BUY NO,78F to 79F,2026-03-07 10:46:18 AM EST,2026-03-07 10:46:18 AM EST,2026-03-07 10:50:00 AM EST,0,1,29.79,29.79,edge_dropped_or_filtered
2026-03-07,2026-03-07|KXHIGHTLV-26MAR07-B69.5|BUY NO,Las Vegas,high,KXHIGHTLV-26MAR07-B69.5,BUY NO,69F to 70F,2026-03-07 10:46:18 AM EST,2026-03-07 10:46:18 AM EST,2026-03-07 10:50:00 AM EST,0,1,21.87,21.87,edge_dropped_or_filtered
2026-03-07,2026-03-07|KXHIGHNY-26MAR07-B50.5|BUY NO,New York City,high,KXHIGHNY-26MAR07-B50.5,BUY NO,50F to 51F,2026-03-07 10:46:18 AM EST,2026-03-07 10:46:18 AM EST,2026-03-07 10:50:00 AM EST,0,1,20.54,20.54,edge_dropped_or_filtered
2026-03-07,2026-03-07|KXHIGHPHIL-26MAR07-T54|BUY YES,Philadelphia,high,KXHIGHPHIL-26MAR07-T54,BUY YES,53F or below,2026-03-07 10:50:00 AM EST,2026-03-07 10:50:00 AM EST,2026-03-07 10:55:00 AM EST,0,1,56.72,56.72,edge_dropped_or_filtered
2026-03-07,2026-03-07|KXHIGHTSEA-26MAR07-B55.5|BUY NO,Seattle,high,KXHIGHTSEA-26MAR07-B55.5,BUY NO,55F to 56F,2026-03-07 10:50:00 AM EST,2026-03-07 10:50:00 AM EST,2026-03-07 10:55:00 AM EST,0,1,18.5,18.5,edge_dropped_or_filtered
2026-03-07,2026-03-07|KXHIGHTSFO-26MAR07-B74.5|BUY NO,San Francisco,high,KXHIGHTSFO-26MAR07-B74.5,BUY NO,74F to 75F,2026-03-07 10:50:00 AM EST,2026-03-07 10:55:00 AM EST,2026-03-07 11:00:00 AM EST,300,2,7.97,7.97,edge_dropped_or_filtered
2026-03-07,2026-03-07|KXHIGHNY-26MAR07-B50.5|BUY NO,New York City,high,KXHIGHNY-26MAR07-B50.5,BUY NO,50F to 51F,2026-03-07 10:55:00 AM EST,2026-03-07 10:55:00 AM EST,2026-03-07 11:00:00 AM EST,0,1,20.54,20.54,edge_dropped_or_filtered
2026-03-07,2026-03-07|KXHIGHTBOS-26MAR07-B45.5|BUY NO,Boston,high,KXHIGHTBOS-26MAR07-B45.5,BUY NO,45F to 46F,2026-03-07 10:55:00 AM EST,2026-03-07 10:55:00 AM EST,2026-03-07 11:00:00 AM EST,0,1,20.44,20.44,edge_dropped_or_filtered
2026-03-07,2026-03-07|KXHIGHAUS-26MAR07-T78|BUY NO,Austin,high,KXHIGHAUS-26MAR07-T78,BUY NO,77F or below,2026-03-07 11:00:00 AM EST,2026-03-07 11:00:00 AM EST,2026-03-07 11:05:00 AM EST,0,1,42.59,42.59,edge_dropped_or_filtered
2026-03-07,2026-03-07|KXHIGHMIA-26MAR07-B84.5|BUY NO,Miami,high,KXHIGHMIA-26MAR07-B84.5,BUY NO,84F to 85F,2026-03-07 11:05:00 AM EST,2026-03-07 11:05:00 AM EST,2026-03-07 11:10:00 AM EST,0,1,20.23,20.23,edge_dropped_or_filtered
2026-03-07,2026-03-07|KXHIGHDEN-26MAR07-T48|BUY YES,Denver,high,KXHIGHDEN-26MAR07-T48,BUY YES,47F or below,2026-03-07 11:00:00 AM EST,2026-03-07 11:10:00 AM EST,2026-03-07 11:15:00 AM EST,600,3,32.44,31.44,edge_dropped_or_filtered
2026-03-07,2026-03-07|KXHIGHPHIL-26MAR07-T54|BUY YES,Philadelphia,high,KXHIGHPHIL-26MAR07-T54,BUY YES,53F or below,2026-03-07 11:10:00 AM EST,2026-03-07 11:10:00 AM EST,2026-03-07 11:15:00 AM EST,0,1,58.41,58.41,edge_dropped_or_filtered
2026-03-07,2026-03-07|KXHIGHTPHX-26MAR07-B79.5|BUY NO,Phoenix,high,KXHIGHTPHX-26MAR07-B79.5,BUY NO,79F to 80F,2026-03-07 11:10:00 AM EST,2026-03-07 11:10:00 AM EST,2026-03-07 11:15:00 AM EST,0,1,19.82,19.82,edge_dropped_or_filtered
2026-03-07,2026-03-07|KXHIGHNY-26MAR07-B50.5|BUY NO,New York City,high,KXHIGHNY-26MAR07-B50.5,BUY NO,50F to 51F,2026-03-07 11:05:00 AM EST,2026-03-07 11:15:00 AM EST,2026-03-07 11:20:00 AM EST,600,3,19.46,18.8,edge_dropped_or_filtered
2026-03-07,2026-03-07|KXHIGHAUS-26MAR07-T78|BUY NO,Austin,high,KXHIGHAUS-26MAR07-T78,BUY NO,77F or below,2026-03-07 11:15:00 AM EST,2026-03-07 11:15:00 AM EST,2026-03-07 11:20:00 AM EST,0,1,40.59,40.59,edge_dropped_or_filtered
2026-03-07,2026-03-07|KXHIGHPHIL-26MAR07-T54|BUY YES,Philadelphia,high,KXHIGHPHIL-26MAR07-T54,BUY YES,53F or below,2026-03-07 11:20:00 AM EST,2026-03-07 11:20:00 AM EST,2026-03-07 11:25:00 AM EST,0,1,60.41,60.41,edge_dropped_or_filtered
2026-03-07,2026-03-07|KXHIGHLAX-26MAR07-T78|BUY YES,Los Angeles,high,KXHIGHLAX-26MAR07-T78,BUY YES,77F or below,2026-03-07 11:05:00 AM EST,2026-03-07 11:25:00 AM EST,2026-03-07 11:30:00 AM EST,1200,5,20.16,20.16,edge_dropped_or_filtered
2026-03-07,2026-03-07|KXHIGHTNOLA-26MAR07-B82.5|BUY NO,New Orleans,high,KXHIGHTNOLA-26MAR07-B82.5,BUY NO,82F to 83F,2026-03-07 11:10:00 AM EST,2026-03-07 11:25:00 AM EST,2026-03-07 11:30:00 AM EST,900,4,22.59,22.59,edge_dropped_or_filtered
2026-03-07,2026-03-07|KXHIGHNY-26MAR07-B50.5|BUY NO,New York City,high,KXHIGHNY-26MAR07-B50.5,BUY NO,50F to 51F,2026-03-07 11:25:00 AM EST,2026-03-07 11:25:00 AM EST,2026-03-07 11:30:00 AM EST,0,1,19.8,19.8,edge_dropped_or_filtered
2026-03-07,2026-03-07|KXHIGHPHIL-26MAR07-T54|BUY YES,Philadelphia,high,KXHIGHPHIL-26MAR07-T54,BUY YES,53F or below,2026-03-07 11:35:00 AM EST,2026-03-07 11:35:00 AM EST,2026-03-07 11:40:00 AM EST,0,1,53.73,53.73,edge_dropped_or_filtered
2026-03-07,2026-03-07|KXHIGHTHOU-26MAR07-B83.5|BUY NO,Houston,high,KXHIGHTHOU-26MAR07-B83.5,BUY NO,83F to 84F,2026-03-07 11:35:00 AM EST,2026-03-07 11:35:00 AM EST,2026-03-07 11:40:00 AM EST,0,1,24.74,24.74,edge_dropped_or_filtered
2026-03-07,2026-03-07|KXHIGHTLV-26MAR07-B69.5|BUY NO,Las Vegas,high,KXHIGHTLV-26MAR07-B69.5,BUY NO,69F to 70F,2026-03-07 11:20:00 AM EST,2026-03-07 11:40:00 AM EST,2026-03-07 11:45:00 AM EST,1200,5,18.03,18.03,edge_dropped_or_filtered
2026-03-07,2026-03-07|KXHIGHLAX-26MAR07-T78|BUY YES,Los Angeles,high,KXHIGHLAX-26MAR07-T78,BUY YES,77F or below,2026-03-07 11:35:00 AM EST,2026-03-07 11:45:00 AM EST,2026-03-07 11:50:00 AM EST,600,3,22.15,22.15,edge_dropped_or_filtered
2026-03-07,2026-03-07|KXHIGHNY-26MAR07-T50|BUY YES,New York City,high,KXHIGHNY-26MAR07-T50,BUY YES,49F or below,2026-03-07 11:45:00 AM EST,2026-03-07 11:50:00 AM EST,2026-03-07 11:55:00 AM EST,300,2,22.18,22.18,edge_dropped_or_filtered
2026-03-07,2026-03-07|KXHIGHTATL-26MAR07-B81.5|BUY NO,Atlanta,high,KXHIGHTATL-26MAR07-B81.5,BUY NO,81F to 82F,2026-03-07 11:50:00 AM EST,2026-03-07 11:50:00 AM EST,2026-03-07 11:55:00 AM EST,0,1,23.87,23.87,edge_dropped_or_filtered
2026-03-07,2026-03-07|KXHIGHPHIL-26MAR07-T54|BUY YES,Philadelphia,high,KXHIGHPHIL-26MAR07-T54,BUY YES,53F or below,2026-03-07 11:55:00 AM EST,2026-03-07 11:55:00 AM EST,2026-03-07 12:00:00 PM EST,0,1,54.73,54.73,edge_dropped_or_filtered
2026-03-07,2026-03-07|KXHIGHTPHX-26MAR07-B79.5|BUY NO,Phoenix,high,KXHIGHTPHX-26MAR07-B79.5,BUY NO,79F to 80F,2026-03-07 11:55:00 AM EST,2026-03-07 11:55:00 AM EST,2026-03-07 12:00:00 PM EST,0,1,19.47,19.47,edge_dropped_or_filtered
2026-03-07,2026-03-07|KXHIGHTHOU-26MAR07-B83.5|BUY NO,Houston,high,KXHIGHTHOU-26MAR07-B83.5,BUY NO,83F to 84F,2026-03-07 12:00:00 PM EST,2026-03-07 12:00:00 PM EST,2026-03-07 12:05:00 PM EST,0,1,24.27,24.27,edge_dropped_or_filtered
2026-03-07,2026-03-07|KXHIGHNY-26MAR07-T50|BUY YES,New York City,high,KXHIGHNY-26MAR07-T50,BUY YES,49F or below,2026-03-07 12:00:00 PM EST,2026-03-07 12:05:00 PM EST,2026-03-07 12:10:49 PM EST,300,2,29.18,28.18,edge_dropped_or_filtered
2026-03-07,2026-03-07|KXHIGHTPHX-26MAR07-B79.5|BUY NO,Phoenix,high,KXHIGHTPHX-26MAR07-B79.5,BUY NO,79F to 80F,2026-03-07 12:05:00 PM EST,2026-03-07 12:05:00 PM EST,2026-03-07 12:10:49 PM EST,0,1,25.47,25.47,edge_dropped_or_filtered
2026-03-07,2026-03-07|KXHIGHTSEA-26MAR07-B55.5|BUY NO,Seattle,high,KXHIGHTSEA-26MAR07-B55.5,BUY NO,55F to 56F,2026-03-07 12:05:00 PM EST,2026-03-07 12:05:00 PM EST,2026-03-07 12:10:49 PM EST,0,1,19.87,19.87,edge_dropped_or_filtered
2026-03-07,2026-03-07|KXHIGHDEN-26MAR07-T48|BUY YES,Denver,high,KXHIGHDEN-26MAR07-T48,BUY YES,47F or below,2026-03-07 12:05:00 PM EST,2026-03-07 12:05:00 PM EST,2026-03-07 12:10:49 PM EST,0,1,19.12,19.12,edge_dropped_or_filtered
2026-03-07,2026-03-07|KXHIGHTNOLA-26MAR07-B82.5|BUY NO,New Orleans,high,KXHIGHTNOLA-26MAR07-B82.5,BUY NO,82F to 83F,2026-03-07 12:10:49 PM EST,2026-03-07 12:10:56 PM EST,2026-03-07 12:11:14 PM EST,6,2,15.25,15.25,edge_dropped_or_filtered
2026-03-07,2026-03-07|KXHIGHPHIL-26MAR07-T54|BUY YES,Philadelphia,high,KXHIGHPHIL-26MAR07-T54,BUY YES,53F or below,2026-03-07 12:05:00 PM EST,2026-03-07 12:16:50 PM EST,2026-03-07 12:20:00 PM EST,710,5,56.73,56.73,edge_dropped_or_filtered
2026-03-07,2026-03-07|KXHIGHTSEA-26MAR07-B55.5|BUY NO,Seattle,high,KXHIGHTSEA-26MAR07-B55.5,BUY NO,55F to 56F,2026-03-07 12:11:14 PM EST,2026-03-07 12:16:50 PM EST,2026-03-07 12:20:00 PM EST,336,2,19.87,18.79,edge_dropped_or_filtered
2026-03-07,2026-03-07|KXHIGHTSEA-26MAR07-B53.5|BUY NO,Seattle,high,KXHIGHTSEA-26MAR07-B53.5,BUY NO,53F to 54F,2026-03-07 12:20:00 PM EST,2026-03-07 12:20:00 PM EST,2026-03-07 12:23:00 PM EST,0,1,18.87,18.87,edge_dropped_or_filtered
2026-03-07,2026-03-07|KXHIGHTATL-26MAR07-B81.5|BUY NO,Atlanta,high,KXHIGHTATL-26MAR07-B81.5,BUY NO,81F to 82F,2026-03-07 12:16:50 PM EST,2026-03-07 12:23:00 PM EST,2026-03-07 12:29:37 PM EST,370,3,31.87,28.87,edge_dropped_or_filtered
2026-03-07,2026-03-07|KXHIGHTPHX-26MAR07-B79.5|BUY NO,Phoenix,high,KXHIGHTPHX-26MAR07-B79.5,BUY NO,79F to 80F,2026-03-07 12:20:00 PM EST,2026-03-07 12:23:00 PM EST,2026-03-07 12:29:37 PM EST,180,2,25.47,25.47,edge_dropped_or_filtered
2026-03-07,2026-03-07|KXHIGHTBOS-26MAR07-B45.5|BUY NO,Boston,high,KXHIGHTBOS-26MAR07-B45.5,BUY NO,45F to 46F,2026-03-07 12:20:00 PM EST,2026-03-07 12:23:00 PM EST,2026-03-07 12:29:37 PM EST,180,2,17.56,17.0,edge_dropped_or_filtered
2026-03-07,2026-03-07|KXHIGHTMIN-26MAR07-T40|BUY NO,Minneapolis,high,KXHIGHTMIN-26MAR07-T40,BUY NO,39F or below,2026-03-07 12:23:00 PM EST,2026-03-07 12:29:37 PM EST,2026-03-07 12:33:00 PM EST,398,2,22.0,22.0,edge_dropped_or_filtered
2026-03-07,2026-03-07|KXHIGHPHIL-26MAR07-T54|BUY YES,Philadelphia,high,KXHIGHPHIL-26MAR07-T54,BUY YES,53F or below,2026-03-07 12:29:37 PM EST,2026-03-07 12:29:37 PM EST,2026-03-07 12:33:00 PM EST,0,1,49.11,49.11,edge_dropped_or_filtered
2026-03-07,2026-03-07|KXHIGHTDC-26MAR07-T69|BUY YES,Washington DC,high,KXHIGHTDC-26MAR07-T69,BUY YES,68F or below,2026-03-07 12:29:37 PM EST,2026-03-07 12:29:37 PM EST,2026-03-07 12:33:00 PM EST,0,1,5.09,5.09,edge_dropped_or_filtered
2026-03-07,2026-03-07|KXHIGHNY-26MAR07-T50|BUY YES,New York City,high,KXHIGHNY-26MAR07-T50,BUY YES,49F or below,2026-03-07 12:29:37 PM EST,2026-03-07 12:33:00 PM EST,2026-03-07 12:37:22 PM EST,202,2,39.11,39.11,edge_dropped_or_filtered
2026-03-07,2026-03-07|KXHIGHTNOLA-26MAR07-B82.5|BUY NO,New Orleans,high,KXHIGHTNOLA-26MAR07-B82.5,BUY NO,82F to 83F,2026-03-07 12:33:00 PM EST,2026-03-07 12:33:00 PM EST,2026-03-07 12:37:22 PM EST,0,1,19.9,19.9,edge_dropped_or_filtered
2026-03-07,2026-03-07|KXHIGHTPHX-26MAR07-B79.5|BUY NO,Phoenix,high,KXHIGHTPHX-26MAR07-B79.5,BUY NO,79F to 80F,2026-03-07 12:37:22 PM EST,2026-03-07 12:37:22 PM EST,2026-03-07 12:41:00 PM EST,0,1,26.63,26.63,edge_dropped_or_filtered
2026-03-07,2026-03-07|KXHIGHTMIN-26MAR07-B42.5|BUY YES,Minneapolis,high,KXHIGHTMIN-26MAR07-B42.5,BUY YES,42F to 43F,2026-03-07 12:37:22 PM EST,2026-03-07 12:37:22 PM EST,2026-03-07 12:41:00 PM EST,0,1,22.88,22.88,edge_dropped_or_filtered
2026-03-07,2026-03-07|KXHIGHDEN-26MAR07-T48|BUY YES,Denver,high,KXHIGHDEN-26MAR07-T48,BUY YES,47F or below,2026-03-07 12:41:00 PM EST,2026-03-07 12:41:00 PM EST,2026-03-07 12:44:00 PM EST,0,1,22.81,22.81,edge_dropped_or_filtered
2026-03-07,2026-03-07|KXHIGHTHOU-26MAR07-B83.5|BUY NO,Houston,high,KXHIGHTHOU-26MAR07-B83.5,BUY NO,83F to 84F,2026-03-07 12:41:00 PM EST,2026-03-07 12:41:00 PM EST,2026-03-07 12:44:00 PM EST,0,1,21.75,21.75,edge_dropped_or_filtered
2026-03-07,2026-03-07|KXHIGHTSFO-26MAR07-B74.5|BUY NO,San Francisco,high,KXHIGHTSFO-26MAR07-B74.5,BUY NO,74F to 75F,2026-03-07 12:20:00 PM EST,2026-03-07 12:44:00 PM EST,2026-03-07 12:47:00 PM EST,1440,7,8.52,8.52,edge_dropped_or_filtered
2026-03-07,2026-03-07|KXHIGHTBOS-26MAR07-B45.5|BUY NO,Boston,high,KXHIGHTBOS-26MAR07-B45.5,BUY NO,45F to 46F,2026-03-07 12:37:22 PM EST,2026-03-07 12:44:00 PM EST,2026-03-07 12:47:00 PM EST,397,3,14.92,14.92,edge_dropped_or_filtered
2026-03-07,2026-03-07|KXHIGHTLV-26MAR07-B67.5|BUY NO,Las Vegas,high,KXHIGHTLV-26MAR07-B67.5,BUY NO,67F to 68F,2026-03-07 12:41:00 PM EST,2026-03-07 12:44:00 PM EST,2026-03-07 12:47:00 PM EST,180,2,19.46,19.46,edge_dropped_or_filtered
2026-03-07,2026-03-07|KXHIGHTPHX-26MAR07-B79.5|BUY NO,Phoenix,high,KXHIGHTPHX-26MAR07-B79.5,BUY NO,79F to 80F,2026-03-07 12:44:00 PM EST,2026-03-07 12:44:00 PM EST,2026-03-07 12:47:00 PM EST,0,1,33.63,33.63,edge_dropped_or_filtered
2026-03-07,2026-03-07|KXHIGHTBOS-26MAR07-B47.5|BUY NO,Boston,high,KXHIGHTBOS-26MAR07-B47.5,BUY NO,47F to 48F,2026-03-07 12:47:00 PM EST,2026-03-07 12:47:00 PM EST,2026-03-07 12:50:00 PM EST,0,1,16.06,16.06,edge_dropped_or_filtered
2026-03-07,2026-03-07|KXHIGHPHIL-26MAR07-T54|BUY YES,Philadelphia,high,KXHIGHPHIL-26MAR07-T54,BUY YES,53F or below,2026-03-07 12:37:22 PM EST,2026-03-07 12:50:00 PM EST,2026-03-07 12:53:00 PM EST,757,5,54.11,53.11,edge_dropped_or_filtered
2026-03-07,2026-03-07|KXHIGHNY-26MAR07-T50|BUY YES,New York City,high,KXHIGHNY-26MAR07-T50,BUY YES,49F or below,2026-03-07 12:47:00 PM EST,2026-03-07 12:50:00 PM EST,2026-03-07 12:53:00 PM EST,180,2,33.11,31.11,edge_dropped_or_filtered
